DEPLOYMENT_PERIOD,SENSOR,TIMESTAMP,VARIABLE,DEPTH,VALUE
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T18:28:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T18:38:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T18:49:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T18:59:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T19:09:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T19:19:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T19:29:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T19:40:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T19:50:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T20:00:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T20:10:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T20:21:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T20:31:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T20:41:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T20:51:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T21:01:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T21:12:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T21:22:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T21:32:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T21:42:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T21:52:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T22:03:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T22:13:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T22:23:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T22:33:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T22:44:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T22:54:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T23:04:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T23:14:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T23:24:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T23:35:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T23:45:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-27T23:55:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T00:05:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T00:15:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T00:26:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T00:36:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T00:46:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T00:56:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T01:07:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T01:17:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T01:27:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T01:37:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T01:47:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T01:58:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T02:08:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T02:18:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T02:28:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T02:38:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T02:49:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T02:59:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T03:09:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T03:19:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T03:29:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T03:40:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T03:50:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T04:00:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T04:10:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T04:20:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T04:31:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T04:41:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T04:51:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T05:01:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T05:11:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T05:22:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T05:32:00Z,Temperature,5,-1.57
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T05:42:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T05:52:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T06:03:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T06:13:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T06:23:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T06:33:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T06:43:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T06:54:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T07:04:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T07:14:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T07:24:00Z,Temperature,5,-1.55
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T07:34:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T07:45:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T07:55:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T08:05:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T08:15:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T08:25:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T08:36:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T08:46:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T08:56:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T09:06:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T09:17:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T09:27:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T09:37:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T09:47:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T09:57:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T10:08:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T10:18:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T10:28:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T10:38:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T10:48:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T10:59:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T11:09:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T11:19:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T11:29:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T11:39:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T11:50:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T12:00:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T12:10:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T12:20:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T12:31:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T12:41:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T12:51:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T13:01:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T13:11:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T13:22:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T13:32:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T13:42:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T13:52:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T14:02:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T14:13:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T14:23:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T14:33:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T14:43:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T14:53:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T15:04:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T15:14:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T15:24:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T15:34:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T15:44:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T15:55:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T16:05:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T16:15:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T16:25:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T16:35:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T16:46:00Z,Temperature,5,-1.43
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T16:56:00Z,Temperature,5,-1.43
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T17:06:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T17:16:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T17:26:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T17:37:00Z,Temperature,5,-1.43
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T17:47:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T17:57:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T18:08:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T18:18:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T18:28:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T18:38:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T18:48:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T18:59:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T19:09:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T19:19:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T19:29:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T19:39:00Z,Temperature,5,-1.45
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T19:50:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T20:00:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T20:10:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T20:20:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T20:31:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T20:41:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T20:51:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T21:01:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T21:11:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T21:22:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T21:32:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T21:42:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T21:52:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T22:02:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T22:13:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T22:23:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T22:33:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T22:43:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T22:54:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T23:04:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T23:14:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T23:24:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T23:35:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T23:45:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-02-28T23:55:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T00:05:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T00:15:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T00:26:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T00:36:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T00:46:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T00:56:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T01:06:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T01:17:00Z,Temperature,5,-1.47
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T01:27:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T01:37:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T01:47:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T01:57:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T02:08:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T02:18:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T02:28:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T02:38:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T02:48:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T02:59:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T03:09:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T03:19:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T03:29:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T03:40:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T03:50:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T04:00:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T04:10:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T04:20:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T04:31:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T04:41:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T04:51:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T05:01:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T05:11:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T05:22:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T05:32:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T05:42:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T05:52:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T06:02:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T06:13:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T06:23:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T06:33:00Z,Temperature,5,-1.49
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T06:43:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T06:53:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T07:04:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T07:14:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T07:24:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T07:34:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T07:45:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T07:55:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T08:05:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T08:15:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T08:25:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T08:36:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T08:46:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T08:56:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T09:06:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T09:16:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T09:27:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T09:37:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T09:47:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T09:57:00Z,Temperature,5,-1.51
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T10:07:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T10:18:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T10:28:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T10:38:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T10:48:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T10:58:00Z,Temperature,5,-1.53
2018-Dec-21 to 2019-Apr-10,aquaMeasure-670363,2019-03-01T11:09:00Z,Temperature,5,-1.53
